id,车型,车号,终端号,经度,纬度,海拔,时间,是否库内,车次,速度,插入时间
15574,225,164B,10190,110.4414209591,39.0592598242,986.3109388584,2016/6/22 19:19:28,1,33333,0,2016/6/22 19:19:21
15583,225,18A,10172,110.927601316,39.0652357207,904.4274688745,2016/6/22 19:19:29,0,33333,0,2016/6/22 19:19:21
15590,225,164B,10190,110.4414210673,39.0592600142,986.3325544773,2016/6/22 19:19:30,1,33333,0,2016/6/22 19:19:21
15595,225,164B,10190,110.4414215023,39.0592599396,986.4538543615,2016/6/22 19:19:32,1,33333,0,2016/6/22 19:19:21
15601,225,164B,10190,110.4414214363,39.059260227,986.5732224565,2016/6/22 19:19:34,1,33333,0,2016/6/22 19:19:21
15610,225,34B,11436,110.4412897213,39.0600316776,985.3005929654,2016/6/22 19:19:31,1,33333,0,2016/6/22 19:19:21
15614,225,34B,11436,110.4412877119,39.0600329721,984.9489087695,2016/6/22 19:19:33,1,33333,0,2016/6/22 19:19:21
15616,231,7031A,13478,110.439656123,39.0314128757,971.2775550913,2016/6/22 19:19:33,0,33333,0,2016/6/22 19:19:21
15620,225,163B,10208,110.4415264909,39.0589481128,989.4927725969,2016/6/22 19:19:33,1,33333,0,2016/6/22 19:19:21
15624,225,163B,10208,110.441526733,39.0589478724,989.3987069493,2016/6/22 19:19:35,1,33333,0,2016/6/22 19:19:21
15625,225,34B,11436,110.4412859908,39.0600326947,984.701212408,2016/6/22 19:19:35,1,33333,0,2016/6/22 19:19:21
15627,225,163B,10208,110.4415270429,39.058947489,989.3083280493,2016/6/22 19:19:37,1,33333,0,2016/6/22 19:19:21
15628,225,34B,11436,110.4412838367,39.0600322867,984.423764593,2016/6/22 19:19:37,1,33333,0,2016/6/22 19:19:21
7008,207,836A,60510,110.439817051,39.064455703,987.8379374081,2016/6/22 18:59:12,1,44444,0,2016/6/22 18:59:18
7012,207,836A,60510,110.4398172951,39.0644560966,987.9110385049,2016/6/22 18:59:14,1,44444,0,2016/6/22 18:59:18
7016,207,836A,60510,110.439817796,39.0644565037,987.9822870772,2016/6/22 18:59:16,1,44444,0,2016/6/22 18:59:18
7032,207,836A,60510,110.4398183097,39.0644570902,988.0289975693,2016/6/22 18:59:18,1,44444,0,2016/6/22 18:59:18
7035,207,836A,60510,110.4398189444,39.0644579062,988.0601834273,2016/6/22 18:59:20,1,44444,0,2016/6/22 18:59:18
7055,207,836A,60510,110.4398197405,39.0644589349,988.0622671843,2016/6/22 18:59:22,1,44444,0,2016/6/22 18:59:18
7065,207,836A,60510,110.4398205091,39.0644598101,988.0218806192,2016/6/22 18:59:24,1,44444,0,2016/6/22 18:59:18
7077,207,836A,60510,110.4398212097,39.0644607583,987.9715070296,2016/6/22 18:59:26,1,44444,0,2016/6/22 18:59:18
7085,207,836A,60510,110.4398220058,39.0644615773,987.9546849625,2016/6/22 18:59:28,1,44444,0,2016/6/22 18:59:18
7098,207,836A,60510,110.439822613,39.0644622397,987.943400505,2016/6/22 18:59:30,1,44444,0,2016/6/22 18:59:18
7115,207,836A,60510,110.4398234238,39.0644626133,987.9557751836,2016/6/22 18:59:32,1,44444,0,2016/6/22 18:59:18
7122,207,836A,60510,110.4398240458,39.0644625506,987.948479698,2016/6/22 18:59:34,1,44444,0,2016/6/22 18:59:18
7140,207,836A,60510,110.4398244385,39.0644622783,987.9539973419,2016/6/22 18:59:36,1,44444,0,2016/6/22 18:59:48
7157,207,836A,60510,110.4398248056,39.0644615073,987.9959872542,2016/6/22 18:59:38,1,44444,0,2016/6/22 18:59:48
7167,207,836A,60510,110.4398249562,39.0644609159,988.0451580528,2016/6/22 18:59:40,1,44444,0,2016/6/22 18:59:48
7189,207,836A,60510,110.4398247013,39.0644599979,988.0755376238,2016/6/22 18:59:42,1,44444,0,2016/6/22 18:59:48
7198,207,836A,60510,110.439824474,39.0644588837,988.1168778082,2016/6/22 18:59:44,1,44444,0,2016/6/22 18:59:48
7204,207,836A,60510,110.4398241257,39.0644573303,988.1548367999,2016/6/22 18:59:46,1,44444,0,2016/6/22 18:59:48
7219,207,836A,60510,110.4398238581,39.0644558133,988.171942804,2016/6/22 18:59:48,1,44444,0,2016/6/22 18:59:48
7231,207,836A,60510,110.4398238729,39.0644549483,988.163327896,2016/6/22 18:59:50,1,44444,0,2016/6/22 18:59:48
7249,207,836A,60510,110.4398239132,39.064454512,988.1119387737,2016/6/22 18:59:52,1,44444,0,2016/6/22 18:59:48
7265,207,836A,60510,110.4398242783,39.0644540862,988.0749860993,2016/6/22 18:59:54,1,44444,0,2016/6/22 18:59:48
7277,207,836A,60510,110.4398245076,39.0644538763,988.0243613096,2016/6/22 18:59:56,1,44444,0,2016/6/22 18:59:48
7284,207,836A,60510,110.439824913,39.0644537134,987.9990389375,2016/6/22 18:59:58,1,44444,0,2016/6/22 18:59:48
7306,207,836A,60510,110.4398254267,39.0644537405,987.9953338923,2016/6/22 19:00:00,1,44444,0,2016/6/22 18:59:48
7315,207,836A,60510,110.4398260487,39.0644539575,988.0132461768,2016/6/22 19:00:02,1,44444,0,2016/6/22 18:59:48
7324,207,836A,60510,110.4398266175,39.0644538022,988.0503681842,2016/6/22 19:00:04,1,44444,0,2016/6/22 18:59:48
7340,207,836A,60510,110.4398270929,39.0644532911,988.1202773824,2016/6/22 19:00:06,1,44444,0,2016/6/22 19:00:18
7353,207,836A,60510,110.4398277719,39.0644528408,988.2453554338,2016/6/22 19:00:08,1,44444,0,2016/6/22 19:00:18
7359,207,836A,60510,110.4398287354,39.0644523478,988.3921454623,2016/6/22 19:00:10,1,44444,0,2016/6/22 19:00:18
7367,207,836A,60510,110.439829631,39.0644519976,988.5352504058,2016/6/22 19:00:12,1,44444,0,2016/6/22 19:00:18
7379,207,836A,60510,110.4398308366,39.0644517538,988.6320853392,2016/6/22 19:00:14,1,44444,0,2016/6/22 19:00:18
7397,207,836A,60510,110.4398320145,39.0644514962,988.6990538351,2016/6/22 19:00:16,1,44444,0,2016/6/22 19:00:18
7404,207,836A,60510,110.4398333136,39.0644514682,988.750497696,2016/6/22 19:00:18,1,44444,0,2016/6/22 19:00:18
7432,207,836A,60510,110.4398347061,39.0644517958,988.769154368,2016/6/22 19:00:20,1,44444,0,2016/6/22 19:00:18
7435,207,836A,60510,110.4398357059,39.064452116,988.7570856204,2016/6/22 19:00:22,1,44444,0,2016/6/22 19:00:18
7446,207,836A,60510,110.4398365295,39.0644524591,988.7260163985,2016/6/22 19:00:24,1,44444,0,2016/6/22 19:00:18
7454,207,836A,60510,110.439837366,39.0644529116,988.664107156,2016/6/22 19:00:26,1,44444,0,2016/6/22 19:00:18
7471,207,836A,60510,110.4398380135,39.0644532077,988.6077355184,2016/6/22 19:00:28,1,44444,0,2016/6/22 19:00:18
7489,207,836A,60510,110.4398388372,39.0644534109,988.5640624156,2016/6/22 19:00:30,1,44444,0,2016/6/22 19:00:18
7495,207,836A,60510,110.4398395801,39.0644535078,988.5349403648,2016/6/22 19:00:32,1,44444,0,2016/6/22 19:00:18
7501,207,836A,60510,110.439840147,39.0644536975,988.49311978,2016/6/22 19:00:34,1,44444,0,2016/6/22 19:00:18
7526,207,836A,60510,110.4398405376,39.0644537703,988.4196948372,2016/6/22 19:00:36,1,44444,0,2016/6/22 19:00:48
7533,207,836A,60510,110.4398407118,39.0644538128,988.3345449436,2016/6/22 19:00:38,1,44444,0,2016/6/22 19:00:48
7540,207,836A,60510,110.4398408053,39.064453609,988.2513422165,2016/6/22 19:00:40,1,44444,0,2016/6/22 19:00:48
7556,207,836A,60510,110.439840818,39.064453229,988.176388598,2016/6/22 19:00:42,1,44444,0,2016/6/22 19:00:48
7565,207,836A,60510,110.4398406567,39.0644523169,988.142471279,2016/6/22 19:00:44,1,44444,0,2016/6/22 19:00:48
7576,207,836A,60510,110.439840697,39.0644516009,988.0658743903,2016/6/22 19:00:46,1,44444,0,2016/6/22 19:00:48
7581,207,836A,60510,110.4398404274,39.0644505689,988.0166416876,2016/6/22 19:00:48,1,44444,0,2016/6/22 19:00:48
7600,207,836A,60510,110.4398400092,39.0644494335,987.9656710643,2016/6/22 19:00:50,1,44444,0,2016/6/22 19:00:48
7616,207,836A,60510,110.4398393872,39.064448727,987.903645182,2016/6/22 19:00:52,1,44444,0,2016/6/22 19:00:48
7626,207,836A,60510,110.4398388735,39.0644483503,987.8758405093,2016/6/22 19:00:54,1,44444,0,2016/6/22 19:00:48
7647,207,836A,60510,110.4398382919,39.0644479766,987.8317468679,2016/6/22 19:00:56,1,44444,0,2016/6/22 19:00:48
7656,207,836A,60510,110.4398376827,39.0644474494,987.7451829044,2016/6/22 19:00:58,1,44444,0,2016/6/22 19:00:48
7666,207,836A,60510,110.4398371543,39.0644468888,987.6314640064,2016/6/22 19:01:00,1,44444,0,2016/6/22 19:00:48
7683,207,836A,60510,110.4398366661,39.0644465212,987.5230734656,2016/6/22 19:01:02,1,44444,0,2016/6/22 19:00:48
7711,207,836A,60510,110.4398363669,39.0644462401,987.4028433766,2016/6/22 19:01:04,1,44444,0,2016/6/22 19:01:18
7719,207,836A,60510,110.4398361081,39.064446222,987.2942435853,2016/6/22 19:01:06,1,44444,0,2016/6/22 19:01:18
7725,207,836A,60510,110.4398355924,39.0644463302,987.2001001947,2016/6/22 19:01:08,1,44444,0,2016/6/22 19:01:18
7748,207,836A,60510,110.4398348857,39.0644467669,987.0451556919,2016/6/22 19:01:10,1,44444,0,2016/6/22 19:01:18
7753,207,836A,60510,110.4398343956,39.0644470939,986.8893322544,2016/6/22 19:01:12,1,44444,0,2016/6/22 19:01:18
7759,207,836A,60510,110.4398338524,39.0644470486,986.7527185446,2016/6/22 19:01:14,1,44444,0,2016/6/22 19:01:18
7785,207,836A,60510,110.439833377,39.0644467905,986.6134879822,2016/6/22 19:01:16,1,44444,0,2016/6/22 19:01:18
7790,207,836A,60510,110.4398331054,39.0644470825,986.5735398633,2016/6/22 19:01:18,1,44444,0,2016/6/22 19:01:18
7803,207,836A,60510,110.4398327934,39.0644471115,986.5219614469,2016/6/22 19:01:20,1,44444,0,2016/6/22 19:01:18
7813,207,836A,60510,110.4398326576,39.0644469778,986.4767796211,2016/6/22 19:01:22,1,44444,0,2016/6/22 19:01:18
7817,207,836A,60510,110.4398324027,39.0644464094,986.538668924,2016/6/22 19:01:24,1,44444,0,2016/6/22 19:01:18
7845,207,836A,60510,110.4398319334,39.0644458153,986.6992855882,2016/6/22 19:01:26,1,44444,0,2016/6/22 19:01:18
7850,207,836A,60510,110.4398323133,39.0644462027,986.8049646216,2016/6/22 19:01:28,1,44444,0,2016/6/22 19:01:18
7857,207,836A,60510,110.4398328014,39.0644463606,986.8944493355,2016/6/22 19:01:30,1,44444,0,2016/6/22 19:01:18
7861,207,836A,60510,110.4398334785,39.0644466749,986.9783964427,2016/6/22 19:01:32,1,44444,0,2016/6/22 19:01:18
7889,207,836A,60510,110.4398338032,39.0644471748,987.0369464839,2016/6/22 19:01:34,1,44444,0,2016/6/22 19:01:18
7894,207,836A,60510,110.4398344783,39.0644483237,987.0860645771,2016/6/22 19:01:36,1,44444,0,2016/6/22 19:01:48
7907,207,836A,60510,110.439835113,39.0644491397,987.1172504341,2016/6/22 19:01:38,1,44444,0,2016/6/22 19:01:48
7933,207,836A,60510,110.4398352065,39.0644500548,987.1348787751,2016/6/22 19:01:40,1,44444,0,2016/6/22 19:01:48
7939,207,836A,60510,110.4398355696,39.0644513726,987.145022342,2016/6/22 19:01:42,1,44444,0,2016/6/22 19:01:48
7953,207,836A,60510,110.4398360537,39.0644530597,987.1522451648,2016/6/22 19:01:44,1,44444,0,2016/6/22 19:01:48
7973,207,836A,60510,110.439836402,39.0644544733,987.1016822802,2016/6/22 19:01:46,1,44444,0,2016/6/22 19:01:48
7997,207,836A,60510,110.4398365211,39.0644553975,987.0387247596,2016/6/22 19:01:48,1,44444,0,2016/6/22 19:01:48
8006,207,836A,60510,110.4398365191,39.0644560222,986.9849899318,2016/6/22 19:01:50,1,44444,0,2016/6/22 19:01:48
8014,207,836A,60510,110.4398361668,39.0644564876,986.9848006377,2016/6/22 19:01:52,1,44444,0,2016/6/22 19:01:48
8020,207,836A,60510,110.4398358696,39.0644566307,987.0128345098,2016/6/22 19:01:54,1,44444,0,2016/6/22 19:01:48
8027,207,836A,60510,110.4398353303,39.0644561749,987.0593137639,2016/6/22 19:01:56,1,44444,0,2016/6/22 19:01:48
8053,207,836A,60510,110.4398344535,39.0644555293,987.1158946473,2016/6/22 19:01:58,1,44444,0,2016/6/22 19:01:48
8058,207,836A,60510,110.4398335088,39.0644550267,987.1687904457,2016/6/22 19:02:00,1,44444,0,2016/6/22 19:01:48
8065,207,836A,60510,110.4398326045,39.0644546471,987.2207126627,2016/6/22 19:02:02,1,44444,0,2016/6/22 19:01:48
8087,207,836A,60510,110.4398319038,39.0644539786,987.2962940233,2016/6/22 19:02:04,1,44444,0,2016/6/22 19:02:18
8098,207,836A,60510,110.4398315683,39.0644533738,987.3790363111,2016/6/22 19:02:06,1,44444,0,2016/6/22 19:02:18
8100,207,836A,60510,110.4398312328,39.0644529088,987.4743824834,2016/6/22 19:02:08,1,44444,0,2016/6/22 19:02:18
8127,207,836A,60510,110.4398306276,39.0644520411,987.5772134308,2016/6/22 19:02:10,1,44444,0,2016/6/22 19:02:18
8139,207,836A,60510,110.43983005,39.0644509773,987.6910049943,2016/6/22 19:02:12,1,44444,0,2016/6/22 19:02:18
8310,207,836A,60510,110.439829188,39.064450166,987.8019904094,2016/6/22 19:02:14,1,44444,0,2016/6/22 19:02:18
8315,207,836A,60510,110.4398287314,39.0644494716,987.9128612243,2016/6/22 19:02:16,1,44444,0,2016/6/22 19:02:18
8316,207,836A,60510,110.4398281942,39.064448461,988.019377267,2016/6/22 19:02:18,1,44444,0,2016/6/22 19:02:18
8318,207,836A,60510,110.439828022,39.0644474441,988.1267522927,2016/6/22 19:02:20,1,44444,0,2016/6/22 19:02:18
8320,207,836A,60510,110.4398282956,39.0644469468,988.2582468959,2016/6/22 19:02:22,1,44444,0,2016/6/22 19:02:18
8321,207,836A,60510,110.4398290278,39.0644466591,988.3452094048,2016/6/22 19:02:24,1,44444,0,2016/6/22 19:02:18
8322,207,836A,60510,110.4398295032,39.0644460782,988.4088166691,2016/6/22 19:02:26,1,44444,0,2016/6/22 19:02:18
8343,207,836A,60510,110.4398298447,39.0644448786,988.493580834,2016/6/22 19:02:28,1,44444,0,2016/6/22 19:02:18
8368,207,836A,60510,110.4398301715,39.0644439146,988.5302424207,2016/6/22 19:02:30,1,44444,0,2016/6/22 19:02:48
8376,207,836A,60510,110.4398303752,39.064443276,988.522391865,2016/6/22 19:02:32,1,44444,0,2016/6/22 19:02:48
8386,207,836A,60510,110.4398304579,39.0644424779,988.5363678914,2016/6/22 19:02:34,1,44444,0,2016/6/22 19:02:48
8396,207,836A,60510,110.439830513,39.064441806,988.533081362,2016/6/22 19:02:36,1,44444,0,2016/6/22 19:02:48
8399,207,836A,60510,110.4398305002,39.064441207,988.5198078007,2016/6/22 19:02:38,1,44444,0,2016/6/22 19:02:48
8422,207,836A,60510,110.4398301096,39.0644402951,988.5176094659,2016/6/22 19:02:40,1,44444,0,2016/6/22 19:02:49
8430,207,836A,60510,110.4398297061,39.0644392738,988.5462511582,2016/6/22 19:02:42,1,44444,0,2016/6/22 19:02:49
8440,207,836A,60510,110.4398292072,39.0644382419,988.5287374416,2016/6/22 19:02:44,1,44444,0,2016/6/22 19:02:49
8463,207,836A,60510,110.4398285322,39.0644375126,988.5174310142,2016/6/22 19:02:46,1,44444,0,2016/6/22 19:02:49
8472,207,836A,60510,110.4398278551,39.0644373381,988.4460877981,2016/6/22 19:02:48,1,44444,0,2016/6/22 19:02:49
8490,207,836A,60510,110.4398276514,39.0644372075,988.3846170055,2016/6/22 19:02:50,1,44444,0,2016/6/22 19:02:49
8507,207,836A,60510,110.4398275283,39.0644378825,988.3716145586,2016/6/22 19:02:52,1,44444,0,2016/6/22 19:02:49
8518,207,836A,60510,110.4398281758,39.064440696,988.5421127575,2016/6/22 19:02:54,1,44444,0,2016/6/22 19:02:49
8541,207,836A,60510,110.4398281611,39.0644413512,988.5318218181,2016/6/22 19:02:56,1,44444,0,2016/6/22 19:02:49
8555,207,836A,60510,110.439828348,39.0644430415,988.5544745922,2016/6/22 19:02:58,1,44444,0,2016/6/22 19:02:49
8561,207,836A,60510,110.4398288321,39.0644447986,988.5679993238,2016/6/22 19:03:00,1,44444,0,2016/6/22 19:02:49
8568,207,836A,60510,110.4398291677,39.0644458929,988.5293706125,2016/6/22 19:03:02,1,44444,0,2016/6/22 19:02:49
8590,207,836A,60510,110.4398296794,39.0644474538,988.5538559686,2016/6/22 19:03:04,1,44444,0,2016/6/22 19:03:19
8597,207,836A,60510,110.4398305561,39.0644499875,988.6674274951,2016/6/22 19:03:06,1,44444,0,2016/6/22 19:03:19
8600,207,836A,60510,110.4398314202,39.0644528313,988.8496507108,2016/6/22 19:03:08,1,44444,0,2016/6/22 19:03:19
8626,207,836A,60510,110.4398317705,39.0644550186,988.9788615005,2016/6/22 19:03:10,1,44444,0,2016/6/22 19:03:19
8645,207,836A,60510,110.439832229,39.0644571162,989.1044818591,2016/6/22 19:03:12,1,44444,0,2016/6/22 19:03:19
8650,207,836A,60510,110.4398327555,39.0644591408,989.2400892572,2016/6/22 19:03:14,1,44444,0,2016/6/22 19:03:19
8663,207,836A,60510,110.4398331058,39.0644609784,989.337790356,2016/6/22 19:03:16,1,44444,0,2016/6/22 19:03:19
8669,207,836A,60510,110.4398333351,39.0644625167,989.4447141513,2016/6/22 19:03:18,1,44444,0,2016/6/22 19:03:19
8683,207,836A,60510,110.4398336599,39.0644637859,989.5725855874,2016/6/22 19:03:20,1,44444,0,2016/6/22 19:03:19
8693,207,836A,60510,110.4398336195,39.0644647117,989.6680883225,2016/6/22 19:03:22,1,44444,0,2016/6/22 19:03:19
8721,207,836A,60510,110.4398339571,39.0644659505,989.7525158562,2016/6/22 19:03:24,1,44444,0,2016/6/22 19:03:19
8725,207,836A,60510,110.4398339295,39.0644669857,989.8171785763,2016/6/22 19:03:26,1,44444,0,2016/6/22 19:03:19
8732,207,836A,60510,110.4398338213,39.0644677048,989.8774865149,2016/6/22 19:03:28,1,44444,0,2016/6/22 19:03:19
8756,207,836A,60510,110.4398338085,39.0644681548,989.9587420905,2016/6/22 19:03:30,1,44444,0,2016/6/22 19:03:19
8759,207,836A,60510,110.4398335664,39.0644682553,990.0402068989,2016/6/22 19:03:32,1,44444,0,2016/6/22 19:03:19
8779,207,836A,60510,110.4398326345,39.0644682117,990.093772389,2016/6/22 19:03:34,1,44444,0,2016/6/22 19:03:49
8791,207,836A,60510,110.4398318512,39.0644682714,990.1490757996,2016/6/22 19:03:36,1,44444,0,2016/6/22 19:03:49
8814,207,836A,60510,110.4398308789,39.0644683145,990.2225207025,2016/6/22 19:03:38,1,44444,0,2016/6/22 19:03:49
8822,207,836A,60510,110.439829947,39.0644684807,990.2949920269,2016/6/22 19:03:40,1,44444,0,2016/6/22 19:03:49
8830,207,836A,60510,110.4398287179,39.0644686501,990.3828933425,2016/6/22 19:03:42,1,44444,0,2016/6/22 19:03:49
8833,207,836A,60510,110.4398276098,39.0644691189,990.4615719747,2016/6/22 19:03:44,1,44444,0,2016/6/22 19:03:49
8865,207,836A,60510,110.4398266503,39.0644693414,990.5104788076,2016/6/22 19:03:46,1,44444,0,2016/6/22 19:03:49
8871,207,836A,60510,110.4398257715,39.0644695304,990.5322307041,2016/6/22 19:03:48,1,44444,0,2016/6/22 19:03:49
8876,207,836A,60510,110.4398247293,39.0644699916,990.5167459985,2016/6/22 19:03:50,1,44444,0,2016/6/22 19:03:49
8898,207,836A,60510,110.4398239165,39.0644705925,990.4821462249,2016/6/22 19:03:52,1,44444,0,2016/6/22 19:03:49
8909,207,836A,60510,110.4398230357,39.0644712664,990.4375594249,2016/6/22 19:03:54,1,44444,0,2016/6/22 19:03:49
8916,207,836A,60510,110.4398222759,39.0644718201,990.3459382756,2016/6/22 19:03:56,1,44444,0,2016/6/22 19:03:49
8932,207,836A,60510,110.4398214886,39.0644726399,990.2496584682,2016/6/22 19:03:58,1,44444,0,2016/6/22 19:03:49
8941,207,836A,60510,110.439820593,39.0644734795,990.1506671607,2016/6/22 19:04:00,1,44444,0,2016/6/22 19:03:49
8947,207,836A,60510,110.4398199139,39.0644743494,990.0634008031,2016/6/22 19:04:02,1,44444,0,2016/6/22 19:03:49
8955,207,836A,60510,110.4398192752,39.0644753424,989.9751608679,2016/6/22 19:04:04,1,44444,0,2016/6/22 19:03:49
8981,207,836A,60510,110.4398186364,39.0644763354,989.8869209355,2016/6/22 19:04:06,1,44444,0,2016/6/22 19:04:19
9004,207,836A,60510,110.4398181866,39.0644773451,989.7805395117,2016/6/22 19:04:08,1,44444,0,2016/6/22 19:04:19
9014,207,836A,60510,110.4398175076,39.0644778653,989.6617634324,2016/6/22 19:04:10,1,44444,0,2016/6/22 19:04:19
9023,207,836A,60510,110.4398169643,39.0644781697,989.5566594591,2016/6/22 19:04:12,1,44444,0,2016/6/22 19:04:19
9028,207,836A,60510,110.4398164762,39.0644782216,989.4860805804,2016/6/22 19:04:14,1,44444,0,2016/6/22 19:04:19
9036,207,836A,60510,110.4398157863,39.0644782174,989.4707851596,2016/6/22 19:04:16,1,44444,0,2016/6/22 19:04:19
9060,207,836A,60510,110.4398150433,39.0644779807,989.4873033362,2016/6/22 19:04:18,1,44444,0,2016/6/22 19:04:19
9069,207,836A,60510,110.4398145169,39.0644774945,989.4903386775,2016/6/22 19:04:20,1,44444,0,2016/6/22 19:04:19
9073,207,836A,60510,110.4398142472,39.0644768121,989.4726156564,2016/6/22 19:04:22,1,44444,0,2016/6/22 19:04:19
9096,207,836A,60510,110.4398142896,39.0644758909,989.4875652064,2016/6/22 19:04:24,1,44444,0,2016/6/22 19:04:19
9104,207,836A,60510,110.4398144402,39.0644748799,989.4989243159,2016/6/22 19:04:26,1,44444,0,2016/6/22 19:04:19
9111,207,836A,60510,110.4398147542,39.0644734568,989.5349161336,2016/6/22 19:04:28,1,44444,0,2016/6/22 19:04:19
9133,207,836A,60510,110.4398153525,39.0644721309,989.605223815,2016/6/22 19:04:30,1,44444,0,2016/6/22 19:04:19
9141,207,836A,60510,110.4398161143,39.0644704629,989.7064661561,2016/6/22 19:04:32,1,44444,0,2016/6/22 19:04:19
9148,207,836A,60510,110.4398166576,39.0644694593,989.7485506879,2016/6/22 19:04:34,1,44444,0,2016/6/22 19:04:19
9174,207,836A,60510,110.4398172687,39.0644683128,989.7943203067,2016/6/22 19:04:36,1,44444,0,2016/6/22 19:04:49
9177,207,836A,60510,110.4398178927,39.0644674155,989.8218537951,2016/6/22 19:04:38,1,44444,0,2016/6/22 19:04:49
9186,207,836A,60510,110.439818368,39.0644666248,989.8665551981,2016/6/22 19:04:40,1,44444,0,2016/6/22 19:04:49
9210,207,836A,60510,110.4398188306,39.0644655148,989.9231907921,2016/6/22 19:04:42,1,44444,0,2016/6/22 19:04:49
9219,207,836A,60510,110.4398192528,39.0644645614,990.0060077421,2016/6/22 19:04:44,1,44444,0,2016/6/22 19:04:49
9225,207,836A,60510,110.4398191486,39.0644634715,990.1233697664,2016/6/22 19:04:46,1,44444,0,2016/6/22 19:04:49
9257,207,836A,60510,110.4398188554,39.0644622951,990.2525713416,2016/6/22 19:04:48,1,44444,0,2016/6/22 19:04:49
9264,207,836A,60510,110.4398184815,39.0644611522,990.4089278569,2016/6/22 19:04:50,1,44444,0,2016/6/22 19:04:49
9273,207,836A,60510,110.4398180673,39.0644600259,990.5788618457,2016/6/22 19:04:52,1,44444,0,2016/6/22 19:04:49
9294,207,836A,60510,110.4398176255,39.0644590959,990.7378352256,2016/6/22 19:04:54,1,44444,0,2016/6/22 19:04:49
9302,207,836A,60510,110.4398171838,39.0644582357,990.9031105516,2016/6/22 19:04:56,1,44444,0,2016/6/22 19:04:49
9309,207,836A,60510,110.4398169437,39.0644575715,991.0257063052,2016/6/22 19:04:58,1,44444,0,2016/6/22 19:04:49
